site_no,datetime,discharge_va,discharge_va_cd
8098290,12/25/2006,202,A
8098290,12/26/2006,359,A
8098290,12/27/2006,228,A
8098290,12/28/2006,124,A
8098290,12/29/2006,111,A
8098290,12/30/2006,125,A
8098290,12/31/2006,363,A
8098290,1/1/2007,254,A
8098290,1/2/2007,175,A
8098290,1/3/2007,127,A
8098290,1/4/2007,166,A
8098290,1/5/2007,627,A
8098290,1/6/2007,761,A
8098290,1/7/2007,373,A
8098290,1/8/2007,231,A
8098290,1/9/2007,180,A
8098290,1/10/2007,124,A
8098290,1/11/2007,113,A
8098290,1/12/2007,105,A
8098290,1/13/2007,3160,A
8098290,1/14/2007,16800,A
8098290,1/15/2007,13300,A
8098290,1/16/2007,9790,A
8098290,1/17/2007,6510,A
8098290,1/18/2007,2860,A
8098290,1/19/2007,1010,A
8098290,1/20/2007,655,A
8098290,1/21/2007,720,A
8098290,1/22/2007,994,A
8098290,1/23/2007,766,A
8098290,1/24/2007,459,A
8098290,1/25/2007,336,A
8098290,1/26/2007,260,A
8098290,1/27/2007,225,A
8098290,1/28/2007,197,A
8098290,1/29/2007,186,A
8098290,1/30/2007,158,A
8098290,1/31/2007,152,A
8098290,2/1/2007,164,A
8098290,2/2/2007,165,A
8098290,2/3/2007,300,A
8098290,2/4/2007,454,A
8098290,2/5/2007,281,A
8098290,2/6/2007,207,A
8098290,2/7/2007,177,A
8098290,2/8/2007,203,A
8098290,2/9/2007,215,A
8098290,2/10/2007,271,A
8098290,2/11/2007,185,A
8098290,2/12/2007,151,A
8098290,2/13/2007,132,A
8098290,2/14/2007,126,A
8098290,2/15/2007,138,A
8098290,2/16/2007,119,A
8098290,2/17/2007,224,A
8098290,2/18/2007,552,A
8098290,2/19/2007,277,A
8098290,2/20/2007,186,A
8098290,2/21/2007,158,A
8098290,2/22/2007,141,A
8098290,2/23/2007,157,A
8098290,2/24/2007,168,A
8098290,2/25/2007,107,A
8098290,2/26/2007,111,A
8098290,2/27/2007,74,A
8098290,2/28/2007,68,A
8098290,3/1/2007,202,A
8098290,3/2/2007,199,A
8098290,3/3/2007,126,A
8098290,3/4/2007,87,A
8098290,3/5/2007,81,A
8098290,3/6/2007,68,A
8098290,3/7/2007,70,A
8098290,3/8/2007,168,A
8098290,3/9/2007,217,A
8098290,3/10/2007,147,A
8098290,3/11/2007,315,A
8098290,3/12/2007,9390,A
8098290,3/13/2007,9340,A
8098290,3/14/2007,10400,A
8098290,3/15/2007,6460,A
8098290,3/16/2007,3400,A
8098290,3/17/2007,1280,A
8098290,3/18/2007,679,A
8098290,3/19/2007,495,A
8098290,3/20/2007,516,A
8098290,3/21/2007,752,A
8098290,3/22/2007,426,A
8098290,3/23/2007,325,A
8098290,3/24/2007,284,A
8098290,3/25/2007,267,A
8098290,3/26/2007,300,A
8098290,3/27/2007,4380,A
8098290,3/28/2007,7240,A
8098290,3/29/2007,5890,A
8098290,3/30/2007,10800,A
8098290,3/31/2007,31200,A
8098290,4/1/2007,30800,A
8098290,4/2/2007,17000,A
8098290,4/3/2007,20000,A
8098290,4/4/2007,23300,A
8098290,4/5/2007,19200,A
8098290,4/6/2007,16500,A
8098290,4/7/2007,15700,A
8098290,4/8/2007,12200,A
8098290,4/9/2007,11200,A
8098290,4/10/2007,10700,A
8098290,4/11/2007,8880,A
8098290,4/12/2007,7030,A
8098290,4/13/2007,6270,A
8098290,4/14/2007,5990,A
8098290,4/15/2007,5430,A
8098290,4/16/2007,5320,A
8098290,4/17/2007,4170,A
8098290,4/18/2007,3530,A
8098290,4/19/2007,3150,A
8098290,4/20/2007,3040,A
8098290,4/21/2007,2900,A
8098290,4/22/2007,2020,A
8098290,4/23/2007,2110,A
8098290,4/24/2007,1950,A
8098290,4/25/2007,2990,A
8098290,4/26/2007,1970,A
8098290,4/27/2007,2100,A
8098290,4/28/2007,2180,A
8098290,4/29/2007,1980,A
8098290,4/30/2007,2150,A
8098290,5/1/2007,3550,A
8098290,5/2/2007,18600,A:e
8098290,5/3/2007,31900,A:e
8098290,5/4/2007,28800,A
8098290,5/5/2007,22300,A
8098290,5/6/2007,16200,A
8098290,5/7/2007,12000,A
8098290,5/8/2007,10900,A
8098290,5/9/2007,10400,A
8098290,5/10/2007,10000,A
8098290,5/11/2007,9610,A
8098290,5/12/2007,8900,A
8098290,5/13/2007,8320,A
8098290,5/14/2007,8750,A
8098290,5/15/2007,8930,A
8098290,5/16/2007,10400,A
8098290,5/17/2007,9290,A
8098290,5/18/2007,7050,A
8098290,5/19/2007,5260,A
8098290,5/20/2007,4990,A
8098290,5/21/2007,4910,A
8098290,5/22/2007,4920,A
8098290,5/23/2007,4290,A
8098290,5/24/2007,4050,A
8098290,5/25/2007,5400,A
8098290,5/26/2007,15200,A
8098290,5/27/2007,35100,A
8098290,5/28/2007,41700,A
8098290,5/29/2007,37300,A
8098290,5/30/2007,25100,A
8098290,5/31/2007,16800,A
8098290,6/1/2007,15600,A
8098290,6/2/2007,21800,A
8098290,6/3/2007,25600,A
8098290,6/4/2007,28700,A
8098290,6/5/2007,30500,A
8098290,6/6/2007,27700,A
8098290,6/7/2007,24600,A
8098290,6/8/2007,22800,A
8098290,6/9/2007,22000,A
8098290,6/10/2007,22300,A
8098290,6/11/2007,21100,A
8098290,6/12/2007,21100,A
8098290,6/13/2007,17100,A
8098290,6/14/2007,8850,A
8098290,6/15/2007,7100,A
8098290,6/16/2007,6840,A
8098290,6/17/2007,7660,A
8098290,6/18/2007,19000,A
8098290,6/19/2007,22100,A
8098290,6/20/2007,21900,A
8098290,6/21/2007,26500,A
8098290,6/22/2007,28600,A
8098290,6/23/2007,28100,A
8098290,6/24/2007,23400,A
8098290,6/25/2007,21500,A
8098290,6/26/2007,21500,A
8098290,6/27/2007,31000,A
8098290,6/28/2007,37700,A
8098290,6/29/2007,27800,A
8098290,6/30/2007,22000,A
8098290,7/1/2007,23700,A
8098290,7/2/2007,27800,A
8098290,7/3/2007,29500,A
8098290,7/4/2007,32600,A
8098290,7/5/2007,36400,A
8098290,7/6/2007,38500,A
8098290,7/7/2007,38100,A
8098290,7/8/2007,35100,A
8098290,7/9/2007,31300,A
8098290,7/10/2007,30000,A
8098290,7/11/2007,29900,A
8098290,7/12/2007,30400,A
8098290,7/13/2007,30300,A
8098290,7/14/2007,32500,A
8098290,7/15/2007,36000,A
8098290,7/16/2007,32200,A
8098290,7/17/2007,19600,A
8098290,7/18/2007,18700,A
8098290,7/19/2007,23600,A
8098290,7/20/2007,27900,A
8098290,7/21/2007,30600,A
8098290,7/22/2007,31700,A
8098290,7/23/2007,31700,A
8098290,7/24/2007,31800,A
8098290,7/25/2007,30300,A
8098290,7/26/2007,29600,A
8098290,7/27/2007,29600,A
8098290,7/28/2007,28800,A
8098290,7/29/2007,25000,A
8098290,7/30/2007,23000,A
8098290,7/31/2007,20900,A
8098290,8/1/2007,14000,A
8098290,8/2/2007,12000,A
8098290,8/3/2007,12200,A
8098290,8/4/2007,13200,A
8098290,8/5/2007,10400,A
8098290,8/6/2007,9560,A
8098290,8/7/2007,7010,A
8098290,8/8/2007,5240,A
8098290,8/9/2007,5080,A
8098290,8/10/2007,4960,A
8098290,8/11/2007,4840,A
8098290,8/12/2007,3720,A
8098290,8/13/2007,3500,A
8098290,8/14/2007,4370,A
8098290,8/15/2007,4450,A
8098290,8/16/2007,4390,A
8098290,8/17/2007,4350,A
8098290,8/18/2007,3410,A
8098290,8/19/2007,2400,A
8098290,8/20/2007,1570,A
8098290,8/21/2007,1840,A
8098290,8/22/2007,2330,A
8098290,8/23/2007,2460,A
8098290,8/24/2007,1790,A
8098290,8/25/2007,1700,A
8098290,8/26/2007,1780,A
8098290,8/27/2007,1920,A
8098290,8/28/2007,1810,A
8098290,8/29/2007,2000,A
8098290,8/30/2007,2820,A
8098290,8/31/2007,2490,A
8098290,9/1/2007,2920,A
8098290,9/2/2007,4280,A
8098290,9/3/2007,4360,A
8098290,9/4/2007,4430,A
8098290,9/5/2007,3340,A
8098290,9/6/2007,9150,A
8098290,9/7/2007,9120,A
8098290,9/8/2007,9060,A
8098290,9/9/2007,9030,A
8098290,9/10/2007,9020,A
8098290,9/11/2007,9250,A
8098290,9/12/2007,7980,A
8098290,9/13/2007,7560,A
8098290,9/14/2007,6620,A
8098290,9/15/2007,5340,A
8098290,9/16/2007,4730,A
8098290,9/17/2007,4470,A
8098290,9/18/2007,3930,A
8098290,9/19/2007,3630,A
8098290,9/20/2007,3410,A
8098290,9/21/2007,4330,A
8098290,9/22/2007,4420,A
8098290,9/23/2007,4380,A
8098290,9/24/2007,4360,A
8098290,9/25/2007,4350,A
8098290,9/26/2007,4350,A
8098290,9/27/2007,3350,A
8098290,9/28/2007,2870,A
8098290,9/29/2007,2760,A
8098290,9/30/2007,2690,A
8098290,10/1/2007,2610,A
8098290,10/2/2007,2550,A
8098290,10/3/2007,2480,A
8098290,10/4/2007,2520,A
8098290,10/5/2007,2310,A
8098290,10/6/2007,2270,A
8098290,10/7/2007,1940,A
8098290,10/8/2007,787,A
8098290,10/9/2007,1820,A
8098290,10/10/2007,1840,A
8098290,10/11/2007,1510,A
8098290,10/12/2007,739,A
8098290,10/13/2007,541,A
8098290,10/14/2007,520,A
8098290,10/15/2007,1820,A
8098290,10/16/2007,4270,A
8098290,10/17/2007,3080,A
8098290,10/18/2007,1280,A
8098290,10/19/2007,969,A
8098290,10/20/2007,1220,A
8098290,10/21/2007,1030,A
8098290,10/22/2007,875,A
8098290,10/23/2007,943,A
8098290,10/24/2007,871,A
8098290,10/25/2007,943,A
8098290,10/26/2007,837,A
8098290,10/27/2007,514,A
8098290,10/28/2007,414,A
8098290,10/29/2007,414,A
8098290,10/30/2007,427,A
8098290,10/31/2007,428,A
8098290,11/1/2007,992,A
8098290,11/2/2007,874,A
8098290,11/3/2007,363,A
8098290,11/4/2007,245,A
8098290,11/5/2007,217,A
8098290,11/6/2007,193,A
8098290,11/7/2007,187,A
8098290,11/8/2007,184,A
8098290,11/9/2007,192,A
8098290,11/10/2007,359,A
8098290,11/11/2007,739,A
8098290,11/12/2007,539,A
8098290,11/13/2007,444,A
8098290,11/14/2007,316,A
8098290,11/15/2007,726,A
8098290,11/16/2007,382,A
8098290,11/17/2007,393,A
8098290,11/18/2007,486,A
8098290,11/19/2007,305,A
8098290,11/20/2007,441,A
8098290,11/21/2007,492,A
8098290,11/22/2007,306,A
8098290,11/23/2007,501,A
8098290,11/24/2007,526,A
8098290,11/25/2007,710,A
8098290,11/26/2007,1750,A
8098290,11/27/2007,1230,A
8098290,11/28/2007,692,A
8098290,11/29/2007,539,A
8098290,11/30/2007,689,A
8098290,12/1/2007,1180,A
8098290,12/2/2007,633,A:e
8098290,12/3/2007,516,A:e
8098290,12/4/2007,933,A:e
8098290,12/5/2007,911,A
8098290,12/6/2007,413,A
8098290,12/7/2007,842,A:e
8098290,12/8/2007,691,A:e
8098290,12/9/2007,880,A:e
8098290,12/10/2007,880,A:e
8098290,12/11/2007,1080,A
8098290,12/12/2007,1070,A
8098290,12/13/2007,714,A
8098290,12/14/2007,763,A
8098290,12/15/2007,656,A
8098290,12/16/2007,502,A
8098290,12/17/2007,822,A
8098290,12/18/2007,988,A
8098290,12/19/2007,503,A
8098290,12/20/2007,492,A
8098290,12/21/2007,506,A
8098290,12/22/2007,386,A
8098290,12/23/2007,297,A
8098290,12/24/2007,287,A
8098290,12/25/2007,500,A
8098290,12/26/2007,349,A
8098290,12/27/2007,284,A
8098290,12/28/2007,283,A
8098290,12/29/2007,407,A
8098290,12/30/2007,311,A
8098290,12/31/2007,262,A
8098290,1/1/2008,252,A
8098290,1/2/2008,246,A
8098290,1/3/2008,241,A
8098290,1/4/2008,241,A
8098290,1/5/2008,252,A
8098290,1/6/2008,515,A
8098290,1/7/2008,412,A
8098290,1/8/2008,435,A
8098290,1/9/2008,333,A
8098290,1/10/2008,273,A
8098290,1/11/2008,253,A
8098290,1/12/2008,317,A
8098290,1/13/2008,626,A
8098290,1/14/2008,399,A
8098290,1/15/2008,284,A
8098290,1/16/2008,260,A
8098290,1/17/2008,240,A
8098290,1/18/2008,248,A
8098290,1/19/2008,591,A
8098290,1/20/2008,418,A
8098290,1/21/2008,500,A
8098290,1/22/2008,1000,A
8098290,1/23/2008,1050,A
8098290,1/24/2008,1260,A
8098290,1/25/2008,742,A
8098290,1/26/2008,553,A
8098290,1/27/2008,425,A
8098290,1/28/2008,688,A
8098290,1/29/2008,1020,A
8098290,1/30/2008,803,A
8098290,1/31/2008,654,A
8098290,2/1/2008,604,A
8098290,2/2/2008,442,A
8098290,2/3/2008,770,A
8098290,2/4/2008,856,A
8098290,2/5/2008,427,A
8098290,2/6/2008,433,A
8098290,2/7/2008,751,A
8098290,2/8/2008,520,A
8098290,2/9/2008,399,A
8098290,2/10/2008,691,A
8098290,2/11/2008,396,A
8098290,2/12/2008,327,A
8098290,2/13/2008,489,A
8098290,2/14/2008,403,A
8098290,2/15/2008,880,A
8098290,2/16/2008,565,A
8098290,2/17/2008,675,A
8098290,2/18/2008,699,A
8098290,2/19/2008,610,A
8098290,2/20/2008,468,A
8098290,2/21/2008,412,A
8098290,2/22/2008,318,A
8098290,2/23/2008,420,A
8098290,2/24/2008,787,A
8098290,2/25/2008,841,A
8098290,2/26/2008,411,A
8098290,2/27/2008,316,A
8098290,2/28/2008,256,A
8098290,2/29/2008,444,A
8098290,3/1/2008,435,A
8098290,3/2/2008,345,A
8098290,3/3/2008,344,A
8098290,3/4/2008,625,A
8098290,3/5/2008,976,A
8098290,3/6/2008,758,A
8098290,3/7/2008,940,A
8098290,3/8/2008,1610,A
8098290,3/9/2008,1960,A
8098290,3/10/2008,1790,A
8098290,3/11/2008,3250,A
8098290,3/12/2008,3790,A
8098290,3/13/2008,2130,A
8098290,3/14/2008,1310,A
8098290,3/15/2008,879,A
8098290,3/16/2008,490,A
8098290,3/17/2008,346,A
8098290,3/18/2008,321,A
8098290,3/19/2008,2640,A
8098290,3/20/2008,6550,A
8098290,3/21/2008,4570,A
8098290,3/22/2008,2560,A
8098290,3/23/2008,1800,A
8098290,3/24/2008,2960,A
8098290,3/25/2008,3010,A
8098290,3/26/2008,2050,A
8098290,3/27/2008,1230,A
8098290,3/28/2008,751,A
8098290,3/29/2008,1440,A
8098290,3/30/2008,2140,A
8098290,3/31/2008,901,A
8098290,4/1/2008,955,A
8098290,4/2/2008,1720,A
8098290,4/3/2008,1260,A
8098290,4/4/2008,1400,A
8098290,4/5/2008,1870,A
8098290,4/6/2008,3450,A
8098290,4/7/2008,3190,A
8098290,4/8/2008,2930,A
8098290,4/9/2008,2680,A
8098290,4/10/2008,1500,A
8098290,4/11/2008,3570,A
8098290,4/12/2008,4650,A
8098290,4/13/2008,3730,A
8098290,4/14/2008,2440,A
8098290,4/15/2008,3000,A
8098290,4/16/2008,2460,A
8098290,4/17/2008,2410,A
8098290,4/18/2008,2200,A
8098290,4/19/2008,3780,A
8098290,4/20/2008,2380,A
8098290,4/21/2008,1460,A
8098290,4/22/2008,836,A
8098290,4/23/2008,1920,A
8098290,4/24/2008,1770,A
8098290,4/25/2008,2630,A
8098290,4/26/2008,4230,A
8098290,4/27/2008,6540,A
8098290,4/28/2008,9270,A
8098290,4/29/2008,8640,A
8098290,4/30/2008,8270,A
8098290,5/1/2008,7480,A
8098290,5/2/2008,6900,A
8098290,5/3/2008,5900,A
8098290,5/4/2008,4450,A
8098290,5/5/2008,4250,A
8098290,5/6/2008,4280,A
8098290,5/7/2008,3640,A
8098290,5/8/2008,3450,A
8098290,5/9/2008,3370,A
8098290,5/10/2008,3790,A
8098290,5/11/2008,3580,A
8098290,5/12/2008,3210,A
8098290,5/13/2008,3010,A
8098290,5/14/2008,3820,A
8098290,5/15/2008,16000,A
8098290,5/16/2008,9120,A
8098290,5/17/2008,6050,A
8098290,5/18/2008,4720,A
8098290,5/19/2008,3310,A
8098290,5/20/2008,3790,A
8098290,5/21/2008,3850,A
8098290,5/22/2008,3690,A
8098290,5/23/2008,3020,A
8098290,5/24/2008,2750,A
8098290,5/25/2008,2870,A
8098290,5/26/2008,3300,A
8098290,5/27/2008,2840,A
8098290,5/28/2008,2600,A
8098290,5/29/2008,1110,A
8098290,5/30/2008,2370,A
8098290,5/31/2008,2290,A
8098290,6/1/2008,931,A
8098290,6/2/2008,1120,A
8098290,6/3/2008,1790,A
8098290,6/4/2008,564,A
8098290,6/5/2008,803,A
8098290,6/6/2008,1570,A
8098290,6/7/2008,2350,A
8098290,6/8/2008,2100,A
8098290,6/9/2008,2110,A
8098290,6/10/2008,1810,A
8098290,6/11/2008,1610,A
8098290,6/12/2008,468,A
8098290,6/13/2008,282,A
8098290,6/14/2008,647,A
8098290,6/15/2008,1030,A
8098290,6/16/2008,460,A
8098290,6/17/2008,603,A
8098290,6/18/2008,451,A
8098290,6/19/2008,245,A
8098290,6/20/2008,1310,A
8098290,6/21/2008,606,A
8098290,6/22/2008,844,A
8098290,6/23/2008,1040,A
8098290,6/24/2008,1410,A
8098290,6/25/2008,1080,A
8098290,6/26/2008,450,A
8098290,6/27/2008,1110,A
8098290,6/28/2008,522,A
8098290,6/29/2008,753,A
8098290,6/30/2008,1210,A
8098290,7/1/2008,649,A
8098290,7/2/2008,929,A
8098290,7/3/2008,485,A
8098290,7/4/2008,311,A
8098290,7/5/2008,378,A
8098290,7/6/2008,218,A
8098290,7/7/2008,176,A
8098290,7/8/2008,159,A
8098290,7/9/2008,153,A
8098290,7/10/2008,147,A
8098290,7/11/2008,142,A
8098290,7/12/2008,131,A
8098290,7/13/2008,125,A
8098290,7/14/2008,117,A
8098290,7/15/2008,117,A
8098290,7/16/2008,743,A
8098290,7/17/2008,1610,A
8098290,7/18/2008,480,A
8098290,7/19/2008,256,A
8098290,7/20/2008,285,A
8098290,7/21/2008,198,A
8098290,7/22/2008,151,A
8098290,7/23/2008,641,A
8098290,7/24/2008,443,A
8098290,7/25/2008,252,A
8098290,7/26/2008,213,A
8098290,7/27/2008,157,A
8098290,7/28/2008,129,A
8098290,7/29/2008,115,A
8098290,7/30/2008,111,A
8098290,7/31/2008,191,A
8098290,8/1/2008,541,A
8098290,8/2/2008,1130,A
8098290,8/3/2008,1470,A
8098290,8/4/2008,1310,A
8098290,8/5/2008,1240,A
8098290,8/6/2008,958,A
8098290,8/7/2008,510,A
8098290,8/8/2008,482,A
8098290,8/9/2008,923,A
8098290,8/10/2008,896,A
8098290,8/11/2008,485,A
8098290,8/12/2008,746,A
8098290,8/13/2008,796,A
8098290,8/14/2008,457,A
8098290,8/15/2008,695,A
8098290,8/16/2008,862,A
8098290,8/17/2008,499,A
8098290,8/18/2008,554,A
8098290,8/19/2008,4880,A
8098290,8/20/2008,2430,A
8098290,8/21/2008,1960,A
8098290,8/22/2008,672,A
8098290,8/23/2008,743,A
8098290,8/24/2008,817,A
8098290,8/25/2008,570,A
8098290,8/26/2008,413,A
8098290,8/27/2008,295,A
8098290,8/28/2008,413,A
8098290,8/29/2008,442,A
8098290,8/30/2008,833,A
8098290,8/31/2008,507,A
8098290,9/1/2008,273,A
8098290,9/2/2008,204,A
8098290,9/3/2008,316,A
8098290,9/4/2008,757,A
8098290,9/5/2008,488,A
8098290,9/6/2008,419,A
8098290,9/7/2008,882,A
8098290,9/8/2008,693,A
8098290,9/9/2008,615,A
8098290,9/10/2008,488,A
8098290,9/11/2008,284,A
8098290,9/12/2008,353,A
8098290,9/13/2008,470,A
8098290,9/14/2008,673,A
8098290,9/15/2008,503,A
8098290,9/16/2008,264,A
8098290,9/17/2008,193,A
8098290,9/18/2008,166,A
8098290,9/19/2008,153,A
8098290,9/20/2008,149,A
8098290,9/21/2008,147,A
8098290,9/22/2008,140,A
8098290,9/23/2008,136,A
8098290,9/24/2008,135,A
8098290,9/25/2008,134,A
8098290,9/26/2008,243,A
8098290,9/27/2008,478,A
8098290,9/28/2008,629,A
8098290,9/29/2008,440,A
8098290,9/30/2008,627,A
8098290,10/1/2008,389,A
8098290,10/2/2008,319,A
8098290,10/3/2008,291,A
8098290,10/4/2008,395,A
8098290,10/5/2008,415,A
8098290,10/6/2008,326,A
8098290,10/7/2008,496,A
8098290,10/8/2008,983,A
8098290,10/9/2008,497,A
8098290,10/10/2008,353,A
8098290,10/11/2008,262,A
8098290,10/12/2008,555,A
8098290,10/13/2008,441,A
8098290,10/14/2008,316,A
8098290,10/15/2008,547,A
8098290,10/16/2008,557,A
8098290,10/17/2008,678,A
8098290,10/18/2008,402,A
8098290,10/19/2008,299,A
8098290,10/20/2008,366,A
8098290,10/21/2008,273,A
8098290,10/22/2008,236,A
8098290,10/23/2008,360,A
8098290,10/24/2008,319,A
8098290,10/25/2008,303,A
8098290,10/26/2008,260,A
8098290,10/27/2008,267,A
8098290,10/28/2008,251,A
8098290,10/29/2008,254,A
8098290,10/30/2008,261,A
8098290,10/31/2008,270,A
8098290,11/1/2008,407,A
8098290,11/2/2008,450,A
8098290,11/3/2008,331,A
8098290,11/4/2008,369,A
8098290,11/5/2008,292,A
8098290,11/6/2008,513,A
8098290,11/7/2008,404,A
8098290,11/8/2008,414,A
8098290,11/9/2008,369,A
8098290,11/10/2008,392,A
8098290,11/11/2008,327,A
8098290,11/12/2008,716,A
8098290,11/13/2008,491,A
8098290,11/14/2008,334,A
8098290,11/15/2008,280,A
8098290,11/16/2008,220,A
8098290,11/17/2008,171,A
8098290,11/18/2008,331,A
8098290,11/19/2008,228,A
8098290,11/20/2008,161,A
8098290,11/21/2008,168,A
8098290,11/22/2008,199,A
8098290,11/23/2008,165,A
8098290,11/24/2008,229,A
8098290,11/25/2008,279,A
8098290,11/26/2008,188,A
8098290,11/27/2008,231,A
8098290,11/28/2008,292,A
8098290,11/29/2008,234,A
8098290,11/30/2008,171,A
8098290,12/1/2008,135,A
8098290,12/2/2008,307,A
8098290,12/3/2008,465,A
8098290,12/4/2008,629,A
8098290,12/5/2008,315,A
8098290,12/6/2008,267,A
8098290,12/7/2008,370,A
8098290,12/8/2008,739,A
8098290,12/9/2008,417,A
8098290,12/10/2008,794,A
8098290,12/11/2008,548,A
8098290,12/12/2008,833,A
8098290,12/13/2008,657,A
8098290,12/14/2008,342,A
8098290,12/15/2008,290,A
8098290,12/16/2008,399,A
8098290,12/17/2008,626,A
8098290,12/18/2008,389,A
8098290,12/19/2008,248,A
8098290,12/20/2008,199,A
8098290,12/21/2008,150,A
8098290,12/22/2008,143,A
8098290,12/23/2008,133,A
8098290,12/24/2008,128,A
8098290,12/25/2008,125,A
8098290,12/26/2008,137,A
8098290,12/27/2008,130,A
8098290,12/28/2008,124,A
8098290,12/29/2008,150,A
8098290,12/30/2008,122,A
8098290,12/31/2008,106,A
8098290,1/1/2009,115,A
8098290,1/2/2009,124,A
8098290,1/3/2009,119,A
8098290,1/4/2009,108,A
8098290,1/5/2009,119,A
8098290,1/6/2009,139,A
8098290,1/7/2009,154,A
8098290,1/8/2009,169,A
8098290,1/9/2009,143,A
8098290,1/10/2009,119,A
8098290,1/11/2009,221,A
8098290,1/12/2009,175,A
8098290,1/13/2009,230,A
8098290,1/14/2009,242,A
8098290,1/15/2009,265,A
8098290,1/16/2009,282,A
8098290,1/17/2009,217,A
8098290,1/18/2009,195,A
8098290,1/19/2009,209,A
8098290,1/20/2009,175,A
8098290,1/21/2009,189,A
8098290,1/22/2009,190,A
8098290,1/23/2009,229,A
8098290,1/24/2009,249,A
8098290,1/25/2009,232,A
8098290,1/26/2009,222,A
8098290,1/27/2009,192,A
8098290,1/28/2009,226,A
8098290,1/29/2009,263,A
8098290,1/30/2009,196,A
8098290,1/31/2009,223,A
8098290,2/1/2009,179,A
8098290,2/2/2009,211,A
8098290,2/3/2009,165,A
8098290,2/4/2009,131,A
8098290,2/5/2009,113,A
8098290,2/6/2009,109,A
8098290,2/7/2009,110,A
8098290,2/8/2009,109,A
8098290,2/9/2009,127,A
8098290,2/10/2009,184,A
8098290,2/11/2009,322,A
8098290,2/12/2009,263,A
8098290,2/13/2009,224,A
8098290,2/14/2009,136,A
8098290,2/15/2009,144,A
8098290,2/16/2009,146,A
8098290,2/17/2009,125,A
8098290,2/18/2009,119,A
8098290,2/19/2009,127,A
8098290,2/20/2009,151,A
8098290,2/21/2009,110,A
8098290,2/22/2009,98,A
8098290,2/23/2009,105,A
8098290,2/24/2009,95,A
8098290,2/25/2009,89,A
8098290,2/26/2009,98,A
8098290,2/27/2009,104,A
8098290,2/28/2009,92,A
8098290,3/1/2009,97,A
8098290,3/2/2009,103,A
8098290,3/3/2009,161,A
8098290,3/4/2009,320,A
8098290,3/5/2009,260,A
8098290,3/6/2009,214,A
8098290,3/7/2009,192,A
8098290,3/8/2009,190,A
8098290,3/9/2009,191,A
8098290,3/10/2009,207,A
8098290,3/11/2009,203,A
8098290,3/12/2009,652,A
8098290,3/13/2009,5050,A
8098290,3/14/2009,3740,A
8098290,3/15/2009,4220,A
8098290,3/16/2009,2050,A
8098290,3/17/2009,863,A
8098290,3/18/2009,557,A
8098290,3/19/2009,436,A
8098290,3/20/2009,382,A
8098290,3/21/2009,337,A
8098290,3/22/2009,294,A
8098290,3/23/2009,268,A
8098290,3/24/2009,273,A
8098290,3/25/2009,309,A
8098290,3/26/2009,343,A
8098290,3/27/2009,410,A
8098290,3/28/2009,410,A
8098290,3/29/2009,305,A
8098290,3/30/2009,254,A
8098290,3/31/2009,246,A
8098290,4/1/2009,250,A
8098290,4/2/2009,262,A
8098290,4/3/2009,287,A
8098290,4/4/2009,270,A
8098290,4/5/2009,248,A
8098290,4/6/2009,230,A
8098290,4/7/2009,247,A
8098290,4/8/2009,223,A
8098290,4/9/2009,219,A
8098290,4/10/2009,221,A
8098290,4/11/2009,232,A
8098290,4/12/2009,257,A
8098290,4/13/2009,320,A
8098290,4/14/2009,366,A
8098290,4/15/2009,254,A
8098290,4/16/2009,216,A
8098290,4/17/2009,270,A
8098290,4/18/2009,1350,A
8098290,4/19/2009,1920,A
8098290,4/20/2009,3160,A
8098290,4/21/2009,1400,A
8098290,4/22/2009,513,A
8098290,4/23/2009,322,A
8098290,4/24/2009,236,A
8098290,4/25/2009,199,A
8098290,4/26/2009,186,A
8098290,4/27/2009,183,A
8098290,4/28/2009,677,A
8098290,4/29/2009,4790,A
8098290,4/30/2009,10600,A
8098290,5/1/2009,5180,A
8098290,5/2/2009,2480,A
8098290,5/3/2009,1730,A
8098290,5/4/2009,1850,A
8098290,5/5/2009,1730,A
8098290,5/6/2009,1590,A
